username,acctdesc,location,following,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags,followers
_rakyatmerdeka,official akun Rakyat Merdeka Digital,,4,30,3035,2021-12-23 13:39:54,2022-03-21 01:00:01,4,"Top News Koran Rakyat Merdeka

Masih Tetap Perlu Vaksinasi
86,6 Persen Masyarakat Sudah Punya Sistem Antibodi

#Booster #Vaksin #vaksinasi #Omicron #OmicronVirus #OmicronVariant #Corona #coronavirus #COVID19 #COVID #RakyatMerdeka #RMid

https://t.co/4CirXbpbzu","[{'text': 'Booster', 'indices': [111, 119]}, {'text': 'Vaksin', 'indices': [120, 127]}, {'text': 'vaksinasi', 'indices': [128, 138]}, {'text': 'Omicron', 'indices': [139, 147]}, {'text': 'OmicronVirus', 'indices': [148, 161]}, {'text': 'OmicronVariant', 'indices': [162, 177]}, {'text': 'Corona', 'indices': [178, 185]}, {'text': 'coronavirus', 'indices': [186, 198]}, {'text': 'COVID19', 'indices': [199, 207]}, {'text': 'COVID', 'indices': [208, 214]}, {'text': 'RakyatMerdeka', 'indices': [215, 229]}, {'text': 'RMid', 'indices': [230, 235]}]"
TabananPolres,"Polres Tabanan ""Melayani dengan Sepenuh Hati""",,403,211,8469,2021-05-08 02:57:33,2022-03-21 00:42:58,2,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/lla9ShRHMP","[{'text': 'ayovaksìncovid19', 'indices': [93, 110]}, {'text': 'ayokitavaksin', 'indices': [111, 125]}]"
GHandayani_18,Aku jomblo tapi aku ga kesepian. Banyak hal indah yang selalu menemaniku setiap saat🤍 Pejuang GA🤪,"Bumiayu, Indonesia",37,2396,85,2012-12-30 05:08:46,2022-03-21 00:38:00,0,Adanya program vaksinasi tidak menghilangkan kewajiban kita untuk terus menjalankan protokol kesehatan untuk terus menjaga diri. #Vaksin #AyoVaksinCovid19 https://t.co/3wCCLxM3rt,"[{'text': 'Vaksin', 'indices': [129, 136]}, {'text': 'AyoVaksinCovid19', 'indices': [137, 154]}]"
OliverGin_,sekarang jadi pejuang GiveAway (づ￣ ³￣)づ,"Gambir, Indonesia",71,244,75,2021-09-01 10:17:06,2022-03-21 00:36:00,0,Vaksinasi bertujuan untuk menurunkan risiko sakit parah hingga kematian akibat Covid-19. #Vaksin #AyoVaksinCovid19 https://t.co/xycoOwAwgv,"[{'text': 'Vaksin', 'indices': [89, 96]}, {'text': 'AyoVaksinCovid19', 'indices': [97, 114]}]"
GHandayani_18,Aku jomblo tapi aku ga kesepian. Banyak hal indah yang selalu menemaniku setiap saat🤍 Pejuang GA🤪,"Bumiayu, Indonesia",37,2396,85,2012-12-30 05:08:46,2022-03-21 00:35:05,0,"Badan Intelijen Negara (BIN) terus meningkatkan capaian target vaksinasi di wilayah 4T (terpencil, terdalam, terluar dan terjauh). #Vaksin #AyoVaksinCovid19 https://t.co/F6znUJwUPT","[{'text': 'Vaksin', 'indices': [131, 138]}, {'text': 'AyoVaksinCovid19', 'indices': [139, 156]}]"
_rakyatmerdeka,official akun Rakyat Merdeka Digital,,4,30,3035,2021-12-23 13:39:54,2022-03-21 00:35:00,4,"Vaksinasi Lansia Lelet, Ini Sebabnya

#Booster #Vaksin #vaksinasi #Omicron #OmicronVirus #OmicronVariant #Corona #coronavirus #COVID19 #COVID #RakyatMerdeka #RMid

https://t.co/o7TQSWRjIe","[{'text': 'Booster', 'indices': [38, 46]}, {'text': 'Vaksin', 'indices': [47, 54]}, {'text': 'vaksinasi', 'indices': [55, 65]}, {'text': 'Omicron', 'indices': [66, 74]}, {'text': 'OmicronVirus', 'indices': [75, 88]}, {'text': 'OmicronVariant', 'indices': [89, 104]}, {'text': 'Corona', 'indices': [105, 112]}, {'text': 'coronavirus', 'indices': [113, 125]}, {'text': 'COVID19', 'indices': [126, 134]}, {'text': 'COVID', 'indices': [135, 141]}, {'text': 'RakyatMerdeka', 'indices': [142, 156]}, {'text': 'RMid', 'indices': [157, 162]}]"
HKerambitan,Humas Polsek Kerambitan,,12,33,2446,2019-10-24 15:09:04,2022-03-21 00:31:52,0,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/JjCKogMitm","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
JapenMelaka,,,1054,2391,23934,2014-10-27 03:27:48,2022-03-21 00:23:43,78,"Anda mempunyai pertanyaan berkenaan pemberian vaksin CoronaVac (Sinovac) dalam #PICKids? Dikongsikan pautan kepada soalan-soalan lazim berkenaan PICKids CoronaVac (Sinovac):

https://t.co/ikyBajdMGR

#VaksinCovid19
#KeluargaMalaysia
#JabatanPenerangan https://t.co/CzVwsSqsjN","[{'text': 'PICKids', 'indices': [96, 104]}]"
PolsekPenebel,Polsek penebel,,7,9,446,2021-11-27 00:38:21,2022-03-21 00:22:45,0,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/OO05VvAJo5","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
PSeltim,Akurat terpercaya,,121,222,3599,2020-03-31 05:23:48,2022-03-21 00:22:39,0,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/90kAx2Ttu6","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
polsekmarga,ganteng,,127,27,2342,2019-12-02 15:10:16,2022-03-21 00:19:05,0,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/rl69nYWYQG","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
HumasBaturiti,,"Baturiti, Indonesia",4,9,355,2022-02-09 07:31:02,2022-03-21 00:08:05,0,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/d3yInMZBBi","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
PSelemadeg,,,5,18,1287,2021-02-23 05:33:04,2022-03-21 00:06:30,0,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/OqXxujEufd","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
SelbarHumas,humas selbar,,50,35,872,2020-12-25 05:41:43,2022-03-20 23:41:27,0,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/fk9ypwHGSu","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
TabananHumas,,,4,8,4029,2021-05-09 22:52:02,2022-03-20 23:37:54,1,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/jRpO1XBjDk","[{'text': 'ayovaksìncovid19', 'indices': [91, 108]}, {'text': 'ayokitavaksin', 'indices': [109, 123]}, {'text': 'vaksinbooster', 'indices': [124, 138]}]"
TabananHumas,,,4,8,4029,2021-05-09 22:52:02,2022-03-20 23:33:31,1,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/jRpO1XBjDk","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
tabanan_polres,,,434,558,21057,2018-02-14 00:31:37,2022-03-20 23:09:39,2,"Ayo vaksinasi Covid-19 untuk Indonesia Sehat, dan tetap disiplin Prokes. #ayovaksìncovid19 #ayokitavaksin #vaksinbooster #vaksìnuntukindonesia #vaksinserentak #vaksìnasicovid19 #vaksìncovid19 #bersatulawancovid19 #polrestabanan https://t.co/lla9ShRHMP","[{'text': 'ayovaksìncovid19', 'indices': [73, 90]}, {'text': 'ayokitavaksin', 'indices': [91, 105]}, {'text': 'vaksinbooster', 'indices': [106, 120]}, {'text': 'vaksìnuntukindonesia', 'indices': [121, 142]}, {'text': 'vaksinserentak', 'indices': [143, 158]}, {'text': 'vaksìnasicovid19', 'indices': [159, 176]}, {'text': 'vaksìncovid19', 'indices': [177, 191]}, {'text': 'bersatulawancovid19', 'indices': [192, 212]}, {'text': 'polrestabanan', 'indices': [213, 227]}]"
gawohdotcom,https://t.co/dFUETgccT8 - Situs Berita Indonesia,,49,14,193,2015-02-08 09:28:54,2022-03-20 15:25:07,0,"Bahaya Efek samping dari vaksin booster Pfizer #vaksin #covid
https://t.co/5mxt7Vxtat","[{'text': 'vaksin', 'indices': [47, 54]}, {'text': 'covid', 'indices': [55, 61]}]"
DppHippindo,Himpunan Peritel dan Penyewa Pusat Perbelanjaan Indonesia (Indonesia Retail & Tenant Association) - Bermitra Maju Bersama.,"Jakarta Pusat, DKI Jakarta",37,214,855,2016-06-12 02:32:42,2022-03-20 14:40:34,0,"7 Maret 2022 - 12 Maret 2022 telah terselenggara dengan sukses Sentra Vaksinasi Booster HIPPINDO - @kemenkopukm bekerja sama dengan @dkijakarta didukung oleh @uniqloindonesia di Gedung Smesco @smescoindonesia.

#vaksin #vaksinbooster #vaksincovid19 https://t.co/TB29BXfPaW","[{'text': 'vaksin', 'indices': [211, 218]}, {'text': 'vaksinbooster', 'indices': [219, 233]}, {'text': 'vaksincovid19', 'indices': [234, 248]}]"
Rajawali_NKRI,"Bangga menjadi Indonesia, jaya selalu negeri ku.","Kota Banda Aceh, Nangro Aceh D",350,242,2384,2020-08-20 01:52:48,2022-03-20 14:18:31,0,"Anak muda Aceh adalah garda terdepan bangsa, diajak untuk ikut vaksinasi #aceh #acehviral #VaksinCovid19 #covid19indonesia https://t.co/m3VHNhvVAD","[{'text': 'aceh', 'indices': [73, 78]}, {'text': 'acehviral', 'indices': [79, 89]}, {'text': 'VaksinCovid19', 'indices': [90, 104]}, {'text': 'covid19indonesia', 'indices': [105, 122]}]"
Rajawali_NKRI,"Bangga menjadi Indonesia, jaya selalu negeri ku.","Kota Banda Aceh, Nangro Aceh D",350,242,2384,2020-08-20 01:52:48,2022-03-20 14:18:25,0,"Ulama di Aceh sudah ikut vaksin, mengajak masyarakat Aceh untuk divaksin juga #aceh #acehviral #VaksinCovid19 #covid19indonesia https://t.co/N0py27LhTX","[{'text': 'aceh', 'indices': [78, 83]}, {'text': 'acehviral', 'indices': [84, 94]}, {'text': 'VaksinCovid19', 'indices': [95, 109]}, {'text': 'covid19indonesia', 'indices': [110, 127]}]"
Rajawali_NKRI,"Bangga menjadi Indonesia, jaya selalu negeri ku.","Kota Banda Aceh, Nangro Aceh D",350,242,2384,2020-08-20 01:52:48,2022-03-20 14:18:19,0,Ajakan ulama Aceh untuk menyukseskan vaksinasi si Aceh #aceh #acehviral #VaksinCovid19 #covid19indonesia https://t.co/cVhdKbbfKs,"[{'text': 'aceh', 'indices': [55, 60]}, {'text': 'acehviral', 'indices': [61, 71]}, {'text': 'VaksinCovid19', 'indices': [72, 86]}, {'text': 'covid19indonesia', 'indices': [87, 104]}]"
Rajawali_NKRI,"Bangga menjadi Indonesia, jaya selalu negeri ku.","Kota Banda Aceh, Nangro Aceh D",350,242,2384,2020-08-20 01:52:48,2022-03-20 14:18:11,0,Vaksin halal dan aman uat masyarakat #aceh #acehviral #VaksinCovid19 #covid19indonesia https://t.co/XnJlsH1P2J,"[{'text': 'aceh', 'indices': [37, 42]}, {'text': 'acehviral', 'indices': [43, 53]}, {'text': 'VaksinCovid19', 'indices': [54, 68]}, {'text': 'covid19indonesia', 'indices': [69, 86]}]"
Rajawali_NKRI,"Bangga menjadi Indonesia, jaya selalu negeri ku.","Kota Banda Aceh, Nangro Aceh D",350,242,2384,2020-08-20 01:52:48,2022-03-20 14:18:04,0,Ulama Aceh sepakat dengan kehalalan vaksin covod-19 #aceh #acehviral #VaksinCovid19 #covid19indonesia https://t.co/EGSjnBYDX6,"[{'text': 'aceh', 'indices': [52, 57]}, {'text': 'acehviral', 'indices': [58, 68]}, {'text': 'VaksinCovid19', 'indices': [69, 83]}, {'text': 'covid19indonesia', 'indices': [84, 101]}]"
hizahulfaa,I'm a dreamer..,,76,34,659,2013-02-26 08:34:35,2022-03-20 13:06:39,2,"Berita terkini mengenai produsen Vaksin Merah Putih yang digugat oleh 2 kontraktor ke PN Jakpus.
.
#saham #milenialinvestasi #investasi #sahamcuan #pintarinvestasi #indrakendz #donisalmanan #afiliator #hukum #investasibodong #viral #newsudate #Vaksin https://t.co/0fNlK0dB0E","[{'text': 'saham', 'indices': [119, 125]}]"
hizahulfaa,I'm a dreamer..,,76,34,659,2013-02-26 08:34:35,2022-03-20 13:02:53,4,Kira-kira kenapa ya kok bisa sampai digugat? Yuk langsung aja simak videonya! #Vaksin #vaksinmerahputih #kontraktor #sahamcuan #investasimilenial #BestSellerGoSend #TangkapKartelMinyakGoreng https://t.co/dlqx8pgMID,"[{'text': 'Vaksin', 'indices': [99, 106]}, {'text': 'vaksinmerahputih', 'indices': [107, 124]}, {'text': 'kontraktor', 'indices': [125, 136]}]"
vivisiz_,"Love my life,,:)",,64,35,712,2012-10-21 11:08:33,2022-03-20 12:57:02,2,"Berita terkini mengenai produsen Vaksin Merah Putih yang digugat oleh 2 kontraktor ke PN Jakpus.
.
#saham #milenialinvestasi #investasi #sahamcuan #pintarinvestasi #indrakendz #donisalmanan #afiliator #hukum #investasibodong #viral #newsudate #Vaksin https://t.co/0fNlK0dB0E","[{'text': 'saham', 'indices': [119, 125]}]"
forumlareosing,Twitter Official Komunitas Lare-Lare Banyuwangi di manapun berada. Kirim info tentang banyuwangi #lareosing #laros,Banyuwangi,314,2289,5363,2009-08-27 11:57:55,2022-03-20 12:49:17,0,Info Vaksin #banyuwangi #vaksin #vaksinbanyuwangi https://t.co/YfMlwqsaA4,"[{'text': 'banyuwangi', 'indices': [12, 23]}, {'text': 'vaksin', 'indices': [24, 31]}, {'text': 'vaksinbanyuwangi', 'indices': [32, 49]}]"
gaga_ros,,"Banda Raya, Indonesia",4,26,1418,2021-02-07 05:25:03,2022-03-20 12:47:32,0,Vaksinasi gratis yang diselenggarakan oleh Pemerintah #vaksin #vaksinaman #vaksinhalal #ayovaksin https://t.co/zC6051tmBk,"[{'text': 'vaksin', 'indices': [54, 61]}, {'text': 'vaksinaman', 'indices': [62, 73]}, {'text': 'vaksinhalal', 'indices': [74, 86]}, {'text': 'ayovaksin', 'indices': [87, 97]}]"
gaga_ros,,"Banda Raya, Indonesia",4,26,1418,2021-02-07 05:25:03,2022-03-20 12:47:12,0,Vaksinasi yang tertib di Aceh Selatan #vaksin #vaksinaman #vaksinhalal #ayovaksin https://t.co/p2KmIxaw6I,"[{'text': 'vaksin', 'indices': [38, 45]}, {'text': 'vaksinaman', 'indices': [46, 57]}, {'text': 'vaksinhalal', 'indices': [58, 70]}, {'text': 'ayovaksin', 'indices': [71, 81]}]"
gaga_ros,,"Banda Raya, Indonesia",4,26,1418,2021-02-07 05:25:03,2022-03-20 12:47:10,0,Keramaian lokasi vaksinasi di Aceh Selatan #vaksin #vaksinaman #vaksinhalal #ayovaksin https://t.co/uUH8B8jkk8,"[{'text': 'vaksin', 'indices': [43, 50]}, {'text': 'vaksinaman', 'indices': [51, 62]}, {'text': 'vaksinhalal', 'indices': [63, 75]}, {'text': 'ayovaksin', 'indices': [76, 86]}]"
gaga_ros,,"Banda Raya, Indonesia",4,26,1418,2021-02-07 05:25:03,2022-03-20 12:47:08,0,Proses vaksinasi Lansia di Aceh Selatan #vaksin #vaksinaman #vaksinhalal #ayovaksin https://t.co/vH0Tug6QiX,"[{'text': 'vaksin', 'indices': [40, 47]}, {'text': 'vaksinaman', 'indices': [48, 59]}, {'text': 'vaksinhalal', 'indices': [60, 72]}, {'text': 'ayovaksin', 'indices': [73, 83]}]"
klikwarta_com,"Menyajikan Berita Terupdate 
(Cepat & Akurat)
#news #Berita","Kota Bengkulu, Bengkulu",789,345,31371,2017-01-24 06:26:40,2022-03-20 10:34:00,0,"#polripresisi #Vaksin #COVID19 
Polsek Cepiring Gencarkan Percepatan Vaksinasi di Puskesmas https://t.co/IyhgnWSHcq","[{'text': 'polripresisi', 'indices': [0, 13]}, {'text': 'Vaksin', 'indices': [14, 21]}, {'text': 'COVID19', 'indices': [22, 30]}]"
EncheMz,Adab is a two way street.,Somewhere in between,1356,183,15116,2014-08-02 10:13:30,2022-03-20 10:32:11,3,"Liyana Razali dikehendaki hadir ke mahkamah kerana didapati mengeluarkan kenyataan palsu berkaitan kematian 2 pelajar disebabkan suntikan vaksinasi COVID-19.

@PDRMsia @KKMPutrajaya
#PDRM #KKM #COVID19 #vaksin #AirTimes https://t.co/TcCOlQNa4s",[]
infoimunisasi,Akun Informasi Terlengkap mengenai Imunisasi & Seputar Kesehatan | Imunisasi.info@gmail.com | IG: @infoimunisasicom | Facebook Fanpage: @InfoImunisasi,"Bandung, Indonesia",1192,45614,16066,2011-05-02 04:27:03,2022-03-20 10:09:40,0,"Simak jenis Vaksin Booster dan syarat ibu hamil yang bisa menerima Vaksin Booster Covid-19.

#sahabatimun #vaksin #infoimunisasi","[{'text': 'sahabatimun', 'indices': [93, 105]}, {'text': 'vaksin', 'indices': [106, 113]}, {'text': 'infoimunisasi', 'indices': [114, 128]}]"
Malliqq,yakinlah,"Yogyakarta, Indonesia",41,30,1896,2020-12-16 08:29:23,2022-03-20 10:07:48,0,"Vaksinasi Massal Booster di Sanggar Seni Cindhe Wulung Kedung Changkringan

#Vaksin #ayovaksin #vaksinasi #VaksinBooster https://t.co/SwMEJiWsNC","[{'text': 'Vaksin', 'indices': [76, 83]}, {'text': 'ayovaksin', 'indices': [84, 94]}, {'text': 'vaksinasi', 'indices': [95, 105]}, {'text': 'VaksinBooster', 'indices': [106, 120]}]"
ElsaSafirr,hello guys,"Yogyakarta, Indonesia",48,9,1719,2020-12-16 08:34:25,2022-03-20 10:01:13,0,"Vaksinasi Massal Booster di Sanggar Seni Cindhe Wulung Kedung Changkringan

#Vaksin #ayovaksin #vaksinasi #VaksinBooster https://t.co/vvQ41P3NOk","[{'text': 'Vaksin', 'indices': [76, 83]}, {'text': 'ayovaksin', 'indices': [84, 94]}, {'text': 'vaksinasi', 'indices': [95, 105]}, {'text': 'VaksinBooster', 'indices': [106, 120]}]"
TriJakaa,tri karsa,"Yogyakarta, Indonesia",44,14,1760,2020-12-16 10:44:37,2022-03-20 09:58:13,0,"Vaksinasi Massal Booster di Sanggar Seni Cindhe Wulung Kedung Changkringan

#Vaksin #ayovaksin #vaksinasi #VaksinBooster https://t.co/BJVaL3HAPx","[{'text': 'Vaksin', 'indices': [76, 83]}, {'text': 'ayovaksin', 'indices': [84, 94]}, {'text': 'vaksinasi', 'indices': [95, 105]}, {'text': 'VaksinBooster', 'indices': [106, 120]}]"
Malliqq,yakinlah,"Yogyakarta, Indonesia",41,30,1896,2020-12-16 08:29:23,2022-03-20 09:43:26,0,"Vaksinasi Massal Booster di Sanggar Seni Cindhe Wulung Kedung Changkringan

#Vaksin #ayovaksin #vaksinasi #VaksinBooster https://t.co/ZybkWEyzhp","[{'text': 'Vaksin', 'indices': [76, 83]}, {'text': 'ayovaksin', 'indices': [84, 94]}, {'text': 'vaksinasi', 'indices': [95, 105]}, {'text': 'VaksinBooster', 'indices': [106, 120]}]"
klikwarta_com,"Menyajikan Berita Terupdate 
(Cepat & Akurat)
#news #Berita","Kota Bengkulu, Bengkulu",789,345,31371,2017-01-24 06:26:40,2022-03-20 08:58:50,0,"#tniad #vaksin
Vaksin Aman Bagi Wanita Hamil dan Ibu Menyusui https://t.co/VaUPgGnI0F","[{'text': 'tniad', 'indices': [0, 6]}, {'text': 'vaksin', 'indices': [7, 14]}]"
Voonini2,"❌ Mulfan ❌BHstan || Kontra ||
                     ONLY for EXO or nagajuseyo ~~",,392,422,1868,2019-03-15 03:53:38,2022-03-20 08:31:48,0,"Vaksin booster daerah ciangsana/ktanggan/deket2 kotwis dimana ya? Kpn?
Info dong bebs #vaksin #Booster","[{'text': 'vaksin', 'indices': [86, 93]}, {'text': 'Booster', 'indices': [94, 102]}]"
